,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
179,2176,0.12021323389814301,6.2194069402819006,0.519523929927221,0.01591841706609171,0.011732525007569262,3.486312428518665e-08
180,2179,0.11871264653022402,5.829382204657969,0.5248100965011654,0.01670682832625563,0.011703540658576544,3.8186941986187954e-08
181,2185,0.11683610427383083,6.308044218547281,0.5653341876333486,0.018539448287717017,0.013481563206679589,6.243992269393554e-08
182,21872,0.160889238599338,5.200510893163335,0.38519596893690833,0.012051057226075976,0.008560982695409685,1.0643105857960357e-08
183,2190,0.22554651340573828,5.511352104055937,0.268394779100419,0.008462007897184704,0.006028730204496082,2.6022749135007505e-09
184,2197,0.1904578649699451,5.121077888626284,0.32415700762154986,0.010149441221237,0.007315605156847714,5.5134484785813584e-09
185,2198,0.1422176298549481,5.599304182395747,0.4413858529595105,0.013886058662980922,0.009832577538560988,1.8643408492374195e-08
186,2203,0.13598765440053176,4.553935562536387,0.45156950285634845,0.014362155132911282,0.009971369707565604,2.0500399632156494e-08
187,22032,inf,1.914759798591994,0.05693261783482536,inf,inf,inf
188,2206,0.21956448883145643,6.706574300228884,0.276024012005844,0.008901370005990486,0.006335943818692349,3.1794879013422853e-09
189,2214,0.1752630508686048,6.851206228416796,0.3626750760386938,0.011714629280242198,0.008505987012280641,9.92909994854694e-09
190,2215,0.3069230677140946,4.471107900547604,0.19457585859736673,0.0061518425181693055,0.0044467178104855955,7.483756705545572e-10
191,22,0.11316081143753638,6.01876292013753,0.521507639636926,0.016345534779538862,0.011608998237649487,3.599751254420138e-08
192,2220,0.08286001938439709,4.9612428850778985,0.7431806220947968,0.023718715629189053,0.0164746634827366,1.5269097079893158e-07
193,2222,0.17299071569114102,5.371874189580189,0.3420191555153023,0.011015742507510109,0.007710840614081438,7.214254797379459e-09
194,2223,0.14840608614974526,5.757107291975446,0.4108871847847874,0.013204730698605456,0.009284747594076027,1.5028014313398784e-08
195,2232,0.1473702652313903,4.944001761375169,0.4158841482311961,0.012637235668081797,0.009303819614908069,1.3822730050055431e-08
196,2233,0.1807168277637983,5.997445891613762,0.3385844530110663,0.01079534442570256,0.0075974571290987475,6.727280253031959e-09
197,2234,0.20323055723829547,6.176150350875379,0.2988414111446838,0.009548794652978122,0.006720370327666865,4.115922291072527e-09
198,2241,0.2343634045333511,5.086505609155784,0.258389776458891,0.008027211217434596,0.00593623346057282,2.270848392445327e-09
199,2242,0.08879657208627065,5.877047117412288,0.7016241042839968,0.022386961353300257,0.015957873065614848,1.2753256971493719e-07
200,2248,0.10864246841210594,6.051429460142269,0.570231911929673,0.017658349334542064,0.012869941187367796,5.15903902405093e-08
201,2256,0.20395197689999356,5.175030228247241,0.2882074589708149,0.00937365771009777,0.006379509019962475,3.575447883123756e-09
202,2259,0.16838734961487561,5.925471024727867,0.34695034018501897,0.011197285790030397,0.0077421166180297925,7.507228411577523e-09
203,2264,0.19760397475488906,4.669132407431909,0.2980012490800484,0.009506078130649093,0.0069310322710846375,4.341168885174031e-09
204,2274,0.28528569018994654,5.551757507236477,0.21787971587550026,0.007051515040552763,0.004813830902277931,1.1523577948276755e-09
205,2278,0.0878737729816422,6.1430280888492454,0.793698073408643,0.025343160501187307,0.018603997112852017,2.2214942849812012e-07
206,2285,0.09692828897465129,4.256600024299702,0.6216218989655621,0.019079848348651694,0.013963624363175544,7.07558228379886e-08
207,2288,0.1850324047904943,4.746740550144443,0.33045553415564316,0.010433316268308622,0.007601727121297541,6.290896857072503e-09
208,2296,0.10675558027546204,4.62087601261563,0.5425687240879471,0.017443483325047655,0.012443970851608959,4.711998474541072e-08
209,2299,0.07089826393746845,5.178627494251086,0.8610479076046309,0.02668964140670025,0.019179326230499835,2.6194077477669213e-07
210,22998,0.15236157732331748,6.165693822736129,0.39842608960448245,0.01263015039332998,0.008950600848574382,1.2773417299806268e-08
