,j,k,m1,m2,n1,n2,acosl1,asinl1,acosl2,asinl2,k1,h1,k2,h2
91,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
92,10.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
96,7.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
97,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
98,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
100,10.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
102,18.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
104,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
107,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
108,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
109,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
111,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
114,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
115,11.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
116,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
117,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
119,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
121,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
122,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
123,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
124,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
126,10.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
127,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
130,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
133,2.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
134,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
135,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
136,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
137,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
138,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
139,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
141,11.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
142,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
143,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
145,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
146,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
148,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
149,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
150,15.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
152,7.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
153,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
155,3.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
159,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
160,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
161,3.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
163,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
164,10.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
166,14.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
167,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
168,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
169,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
171,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
172,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
173,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
175,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
177,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
178,12.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
179,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
180,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
182,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
183,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
184,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
185,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
186,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
188,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
189,10.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
192,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
194,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
197,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
199,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
200,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
201,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
203,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
204,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
205,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
206,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
209,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
210,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
213,14.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
215,16.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
216,11.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
219,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
220,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
221,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
222,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
223,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
225,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
227,9.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
228,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
229,11.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
232,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
234,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
236,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
240,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
243,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
244,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
245,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
246,19.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
247,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
249,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
251,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
253,7.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
254,9.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
255,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
256,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
257,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
259,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
260,3.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
261,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
262,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
